                    1   2.5000000000000001E-003   102841.92665102624     
                    2   7.4999999999999997E-003   36905.063318121494     
                    3   1.2500000000000001E-002   19469.881711133432     
                    4   1.7500000000000002E-002   16231.609235718410     
                    5   2.2499999999999999E-002   14111.139715919879     
                    6   2.7500000000000000E-002   5294.1173531705081     
                    7   3.2500000000000001E-002   243.18928494132436     
                    8   3.7500000000000006E-002   7.6925079333421618     
                    9   4.2499999999999996E-002   2.0837772786938769E-002
                   10   4.7500000000000001E-002 -0.21825423141850397     
                   11   5.2500000000000005E-002 -0.22533139227659579     
                   12   5.7499999999999996E-002 -0.22553143423561484     
                   13   6.2500000000000000E-002 -0.22553685690770819     
                   14   6.7500000000000004E-002 -0.22553699840450264     
                   15   7.2500000000000009E-002 -0.22553700197128607     
                   16   7.7499999999999999E-002 -0.22553700205653432     
                   17   8.2500000000000004E-002 -0.22553700206354127     
                   18   8.7499999999999994E-002 -0.22553700205663532     
                   19   9.2499999999999999E-002 -0.22553700205289351     
                   20   9.7500000000000003E-002 -0.22553700206171726     
                   21  0.10250000000000001      -0.22553700205641841     
                   22  0.10750000000000000      -0.22553700205683910     
                   23  0.11250000000000000      -0.22553700206109673     
                   24  0.11749999999999999      -0.22553700206070448     
                   25  0.12250000000000000      -0.22553700205765770     
                   26  0.12750000000000000      -0.22553700205825544     
                   27  0.13250000000000001      -0.22553700205784599     
                   28  0.13750000000000001      -0.22553700206300170     
                   29  0.14250000000000002      -0.22553700205684274     
                   30  0.14749999999999999      -0.22553700202358454     
                   31  0.15250000000000000      -0.22553700098036095     
                   32  0.15750000000000000      -0.22553697186964955     
                   33  0.16250000000000001      -0.22553621996557838     
                   34  0.16750000000000001      -0.22551848536828090     
                   35  0.17250000000000001      -0.22514239121062002     
                   36  0.17749999999999999      -0.21811630272031080     
                   37  0.18250000000000000      -0.10575899439570019     
                   38  0.18750000000000000        1.3409567125825133     
                   39  0.19250000000000000        5.8506653315894646     
                   40  0.19750000000000001       -2210.4727302467022     
